Custody,Sentence_Length,Gender,Age_Cont,Ethnicity,Offence,Prev_Convictions,GP_first,AF_Injury,AF_Vuln_Victim,AF_Rep_Assault,AF_Weapon,MF_Remorse,MF_Good_Char
0,NA,Male,24,0,Assault,None,1,1,0,0,0,0,0
0,NA,Male,33,0,Assault,10 or more,1,0,0,0,0,1,0
0,NA,Male,28,0,Assault,1 to 3,1,0,1,0,1,1,0
1,57,Female,23,1,Affray,None,1,0,0,0,0,0,0
0,NA,Male,23,0,Affray,1 to 3,0,0,0,0,0,0,0
1,145,Male,22,1,GBH,1 to 3,0,0,0,0,1,0,0
1,166,Male,21,0,GBH,None,1,1,0,0,1,1,1
1,276,Male,43,0,Intent,1 to 3,1,1,0,0,1,1,0
0,NA,Male,29,0,GBH,None,1,1,0,1,0,1,0
0,NA,Male,20,0,Affray,1 to 3,1,1,0,0,0,1,0
0,NA,Male,19,0,Affray,None,1,0,0,0,0,1,1
1,34,Male,25,1,Affray,4 to 9,1,0,0,0,0,0,0
1,173,Male,32,0,Affray,1 to 3,1,0,1,1,0,0,0
0,NA,Male,25,0,Affray,4 to 9,1,0,1,0,0,1,0
0,NA,Female,24,1,Affray,None,0,0,0,0,0,0,0
1,172,Male,33,1,Affray,1 to 3,0,0,0,0,1,0,0
1,164,Male,22,0,GBH,1 to 3,0,1,0,0,0,0,0
1,116,Male,30,0,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,32,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,33,0,GBH,None,0,1,0,0,0,1,1
1,163,Male,32,0,Affray,4 to 9,0,0,0,1,1,0,0
0,NA,Female,34,0,Assault,None,1,0,0,0,0,0,0
0,NA,Male,24,1,Affray,None,0,1,0,0,0,1,1
0,NA,Male,28,0,Affray,None,1,1,0,0,0,1,1
1,85,Male,18,1,Affray,None,1,1,0,1,0,0,0
1,109,Male,29,1,Affray,None,1,1,0,1,0,0,0
1,112,Male,48,1,Affray,None,1,1,0,1,0,0,0
0,NA,Male,23,0,GBH,None,1,0,0,0,1,0,1
1,109,Male,18,1,Affray,None,0,1,0,0,1,1,0
0,NA,Male,19,0,Affray,None,1,0,0,0,0,1,0
1,140,Male,42,0,GBH,1 to 3,1,0,0,0,0,0,0
1,285,Male,18,0,Intent,None,0,0,0,0,1,0,0
1,275,Male,20,0,Intent,None,0,0,0,0,1,0,0
1,198,Male,20,0,GBH,10 or more,0,0,0,0,0,0,0
1,282,Male,28,0,Intent,None,1,1,0,0,1,1,0
0,NA,Male,28,0,GBH,None,1,0,0,0,0,1,1
0,NA,Male,21,0,Cruelty_Child,None,0,0,1,0,0,0,1
0,NA,Male,32,0,Affray,4 to 9,1,1,0,0,1,0,0
0,NA,Male,18,0,GBH,None,1,0,0,0,1,1,1
0,NA,Male,24,1,Affray,None,1,0,0,0,1,1,0
1,139,Male,40,0,Affray,1 to 3,1,1,1,1,1,1,0
0,NA,Male,26,0,Harassment,4 to 9,1,0,0,0,0,0,0
0,NA,Male,24,0,Affray,None,0,1,1,1,1,0,0
1,169,Male,22,1,Affray,None,0,1,1,0,1,0,0
0,NA,Male,34,0,Affray,1 to 3,0,1,0,0,1,1,0
1,29,Female,37,1,Assault,None,0,1,1,0,0,0,1
1,281,Male,31,0,Intent,1 to 3,0,0,0,0,0,0,0
0,NA,Female,36,0,Affray,None,0,1,0,0,1,0,0
0,NA,Male,38,0,Harassment,None,0,0,0,0,0,1,0
1,135,Male,28,1,Affray,1 to 3,1,1,0,0,1,0,0
1,84,Male,28,1,Affray,10 or more,1,0,0,0,1,1,0
1,312,Male,46,0,Intent,4 to 9,0,1,0,1,1,0,0
1,256,Male,30,0,Intent,1 to 3,0,0,0,0,1,0,0
1,284,Female,33,0,Intent,1 to 3,1,0,0,1,0,0,0
0,NA,Male,18,0,GBH,None,1,0,0,0,0,0,0
0,NA,Male,32,1,Affray,None,1,0,0,0,0,0,0
0,NA,Male,21,1,Affray,None,1,0,0,0,0,0,0
0,NA,Male,33,0,Affray,None,1,0,0,0,0,0,0
0,NA,Male,18,1,Assault,None,0,0,0,0,0,1,0
1,201,Male,24,0,Intent,None,1,0,0,0,1,1,0
1,89,Male,28,0,Affray,None,1,0,0,0,0,0,0
1,143,Male,34,1,Affray,None,0,0,0,0,0,0,0
0,NA,Male,32,1,Harassment,4 to 9,0,0,0,0,0,0,0
1,57,Male,20,1,Affray,None,0,1,0,0,0,0,0
1,54,Male,19,0,Affray,1 to 3,0,1,0,0,0,0,0
1,284,Male,25,0,Intent,1 to 3,0,0,0,0,1,0,0
1,80,Male,39,1,Affray,1 to 3,1,0,0,1,1,0,0
0,NA,Male,18,1,Affray,4 to 9,1,0,0,0,0,0,0
0,NA,Male,51,0,Affray,None,0,0,0,0,1,0,0
0,NA,Male,26,0,Affray,4 to 9,1,0,0,0,0,1,0
0,NA,Male,33,0,GBH,None,1,0,0,1,0,1,0
0,NA,Male,28,0,GBH,None,1,0,0,0,0,1,0
1,86,Male,40,0,Affray,None,1,0,0,0,0,0,0
1,24,Male,28,1,Affray,None,0,0,0,0,0,0,0
1,137,Male,50,1,Affray,1 to 3,0,0,1,0,0,0,0
1,169,Male,28,0,Affray,1 to 3,0,1,1,1,1,0,0
0,NA,Female,27,0,Affray,None,1,0,0,1,1,1,1
0,NA,Female,28,0,Affray,None,1,0,0,1,1,1,0
1,169,Male,27,1,Affray,None,1,1,0,1,1,1,0
1,165,Male,51,0,Affray,4 to 9,1,1,1,1,1,0,0
1,52,Male,30,0,Assault,10 or more,1,1,0,0,0,0,0
1,165,Male,27,1,GBH,4 to 9,1,1,0,0,1,1,0
0,NA,Male,32,0,Affray,None,1,0,0,0,0,0,0
0,NA,Female,20,0,GBH,1 to 3,1,0,0,1,1,0,0
1,172,Male,32,1,GBH,None,1,0,0,1,1,0,0
1,85,Male,33,0,Affray,None,0,0,0,0,1,0,0
0,NA,Male,38,0,Affray,1 to 3,0,0,0,1,0,1,0
0,NA,Male,25,0,Affray,1 to 3,0,0,0,1,0,1,0
0,NA,Female,29,0,Assault,None,1,0,0,0,1,0,0
1,138,Male,41,0,Affray,4 to 9,1,1,0,1,1,1,0
1,166,Male,45,0,GBH,1 to 3,1,0,0,1,1,0,0
1,250,Male,37,0,Intent,1 to 3,0,0,0,0,1,0,0
1,109,Male,51,0,GBH,4 to 9,1,0,1,1,0,0,0
0,NA,Male,61,0,Affray,1 to 3,0,0,0,0,0,0,0
1,163,Male,34,0,GBH,4 to 9,0,0,0,0,1,0,0
0,NA,Male,24,0,GBH,None,1,0,0,1,0,1,1
1,169,Male,34,1,Affray,1 to 3,1,1,1,1,1,0,0
1,142,Male,21,1,Affray,4 to 9,1,1,0,0,1,0,0
1,169,Male,19,0,Affray,1 to 3,1,0,0,0,1,0,0
1,138,Male,18,0,GBH,None,1,0,0,1,1,1,0
0,NA,Male,59,1,Harassment,1 to 3,0,0,0,0,0,0,0
0,NA,Male,43,0,Affray,None,1,0,0,1,0,1,1
1,114,Male,23,0,GBH,1 to 3,1,1,0,1,0,0,0
1,24,Male,20,0,Assault,4 to 9,0,0,0,0,0,0,0
1,248,Male,32,0,Intent,None,0,0,0,0,1,1,0
1,138,Male,50,0,Affray,4 to 9,1,1,0,1,0,1,0
0,NA,Male,20,0,GBH,None,0,1,0,0,0,1,1
1,83,Male,23,0,Affray,4 to 9,1,1,0,1,0,0,0
0,NA,Male,38,0,Affray,None,1,1,0,0,1,0,0
1,201,Male,18,0,Intent,1 to 3,1,0,0,0,1,1,0
0,NA,Male,34,1,Affray,1 to 3,1,0,0,0,0,0,0
1,85,Male,40,1,GBH,1 to 3,0,0,0,1,0,0,0
1,110,Male,24,1,GBH,10 or more,1,0,0,0,0,0,0
0,NA,Male,44,1,Affray,None,1,0,0,0,1,1,0
1,141,Male,26,1,GBH,4 to 9,0,0,0,0,1,1,0
1,88,Male,23,1,Affray,1 to 3,1,0,1,1,1,0,0
1,253,Male,26,0,Intent,1 to 3,0,1,0,0,0,0,0
1,51,Male,56,0,Affray,None,0,0,0,0,0,0,0
1,249,Male,23,0,Intent,1 to 3,0,1,0,0,0,1,0
0,NA,Male,34,0,GBH,4 to 9,0,0,1,0,0,1,0
1,30,Male,33,0,Assault,1 to 3,0,0,0,0,0,1,0
1,87,Male,18,0,Affray,None,0,0,0,1,1,1,0
1,82,Male,24,1,Affray,None,1,0,0,1,1,0,0
1,164,Male,27,0,Affray,4 to 9,1,0,1,1,1,0,0
1,115,Male,29,1,GBH,1 to 3,1,1,0,0,0,0,0
1,172,Male,28,1,GBH,4 to 9,0,0,0,1,1,0,0
0,NA,Male,47,0,Affray,1 to 3,1,0,1,0,0,0,0
1,60,Male,30,1,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,22,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,22,0,Affray,4 to 9,1,0,0,0,1,1,0
0,NA,Male,59,1,GBH,None,1,1,0,0,0,1,1
0,NA,Male,20,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,19,1,Affray,None,1,0,0,0,0,1,1
0,NA,Male,20,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,24,0,GBH,None,1,1,0,1,0,1,1
1,311,Male,29,0,Intent,1 to 3,0,1,0,1,1,0,0
1,164,Male,49,0,Affray,10 or more,1,0,0,1,1,0,0
1,284,Male,19,0,Intent,1 to 3,0,0,0,0,1,0,0
0,NA,Male,21,0,Affray,None,1,0,0,0,0,0,0
0,NA,Male,28,0,Harassment,None,1,0,0,0,0,0,0
1,162,Male,20,1,Affray,4 to 9,0,1,1,0,1,0,0
1,111,Male,41,0,GBH,None,1,0,0,0,0,0,0
1,88,Male,37,1,Affray,None,0,0,0,0,1,0,0
1,285,Male,35,1,Intent,None,0,1,0,0,0,0,0
0,NA,Male,49,0,GBH,4 to 9,1,0,0,0,0,1,0
1,52,Male,30,1,Affray,1 to 3,1,0,0,0,1,0,0
0,NA,Male,33,0,Affray,4 to 9,0,0,1,0,0,1,0
1,61,Male,48,0,Affray,10 or more,1,0,0,0,1,0,0
1,168,Male,18,1,GBH,None,1,0,0,0,0,0,0
1,191,Female,24,0,Intent,4 to 9,0,0,0,0,1,0,0
0,NA,Male,22,0,GBH,None,1,0,0,0,1,0,0
0,NA,Male,51,0,Assault,None,0,0,0,0,0,1,0
0,NA,Male,22,0,Affray,None,1,0,0,0,0,1,1
0,NA,Female,33,0,Affray,None,1,0,1,0,1,1,1
0,NA,Male,33,0,Affray,None,1,0,0,0,1,1,0
0,NA,Male,24,0,Assault,None,0,0,0,0,0,0,0
1,61,Male,49,0,Harassment,None,0,0,0,0,0,0,0
1,54,Male,28,0,Affray,4 to 9,1,0,0,0,0,0,0
1,53,Male,22,0,Assault,None,0,1,0,0,1,1,0
0,NA,Male,48,0,Affray,None,0,0,0,0,1,0,0
0,NA,Male,46,0,Affray,None,1,0,0,0,0,1,0
1,281,Male,30,1,Intent,1 to 3,0,1,0,0,1,0,0
1,192,Male,36,0,Intent,None,1,0,0,0,1,1,1
0,NA,Male,29,0,Harassment,None,1,0,0,0,0,0,0
0,NA,Male,28,0,Affray,None,1,0,0,0,1,1,1
0,NA,Male,26,0,Affray,1 to 3,1,0,1,0,1,0,0
1,143,Male,22,0,Affray,1 to 3,1,0,0,1,0,0,0
1,83,Male,23,1,Affray,None,0,0,0,0,0,0,0
1,280,Male,33,0,Intent,None,0,0,0,0,1,0,0
0,NA,Male,47,0,Affray,None,0,1,0,0,1,0,0
0,NA,Male,18,0,Affray,None,0,1,1,0,0,0,0
0,NA,Male,21,0,Assault,None,1,1,1,1,0,1,1
0,NA,Male,20,0,Assault,None,1,1,1,1,0,1,1
1,172,Male,26,1,Affray,None,0,0,0,0,1,0,0
0,NA,Male,24,0,Assault,1 to 3,1,0,0,1,0,1,0
1,142,Male,22,0,Affray,10 or more,1,0,0,0,1,0,0
1,173,Male,29,0,GBH,None,0,0,0,1,1,0,1
1,172,Male,33,1,GBH,None,0,0,0,1,1,0,1
1,172,Male,37,0,GBH,None,0,0,0,1,1,0,1
1,165,Male,26,1,GBH,None,0,0,1,0,0,0,0
1,280,Male,22,0,Intent,1 to 3,0,0,0,0,0,0,0
1,253,Male,53,0,Intent,4 to 9,0,0,0,0,1,1,0
1,52,Male,22,0,Affray,None,0,0,0,0,0,0,0
1,80,Male,24,1,Affray,4 to 9,1,1,0,0,1,0,0
1,52,Male,28,0,Assault,1 to 3,1,1,1,1,0,0,0
1,55,Male,25,1,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,27,0,Affray,1 to 3,1,0,0,0,0,0,0
1,85,Male,43,1,Affray,4 to 9,0,0,0,0,1,0,0
0,NA,Male,18,0,Affray,None,0,0,0,1,1,1,1
0,NA,Male,31,0,GBH,None,1,1,0,0,0,1,0
1,168,Male,32,1,GBH,10 or more,1,1,0,0,0,1,0
1,82,Male,21,1,Harassment,1 to 3,1,0,0,0,1,0,0
0,NA,Male,25,0,GBH,None,1,1,0,0,0,1,1
1,146,Male,43,1,Affray,None,0,0,0,1,0,0,0
0,NA,Male,18,0,Affray,None,1,0,0,0,0,0,0
0,NA,Male,27,1,Affray,None,0,1,0,1,0,1,0
1,137,Male,45,0,Affray,10 or more,1,0,0,1,1,0,0
0,NA,Female,44,0,Harassment,None,1,0,0,0,0,1,1
0,NA,Male,26,1,GBH,None,1,1,0,0,0,0,0
0,NA,Male,37,0,Harassment,None,1,0,0,0,0,1,0
0,NA,Male,19,0,Affray,1 to 3,1,0,0,0,0,0,0
1,81,Female,30,0,GBH,None,1,0,0,0,0,1,1
0,NA,Male,51,0,Affray,None,0,1,0,0,0,0,0
0,NA,Male,22,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,24,1,GBH,1 to 3,1,0,0,0,0,1,1
0,NA,Male,22,0,Assault,None,0,0,1,0,1,1,0
0,NA,Male,64,0,Harassment,None,0,0,0,0,0,0,0
0,NA,Male,25,0,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,60,0,Affray,None,1,0,0,0,0,1,1
1,54,Male,29,0,Affray,4 to 9,1,0,0,0,0,0,0
1,144,Male,36,1,Affray,1 to 3,0,0,1,1,0,0,0
1,58,Male,47,0,Affray,None,1,0,0,0,0,0,0
1,116,Male,28,0,Affray,4 to 9,0,0,0,1,0,0,0
1,171,Male,23,1,GBH,1 to 3,1,1,1,0,0,1,0
1,79,Male,28,0,GBH,4 to 9,1,0,0,0,0,1,0
0,NA,Male,38,0,GBH,None,0,0,0,0,1,0,1
0,NA,Female,21,1,GBH,None,0,1,0,0,0,0,1
1,279,Male,42,0,Intent,None,1,1,0,0,1,0,0
1,173,Male,19,0,Affray,1 to 3,0,1,1,0,1,0,0
0,NA,Male,42,0,Affray,None,0,0,0,1,1,1,1
1,145,Male,20,0,Affray,None,0,1,0,1,1,1,1
1,169,Male,19,1,Affray,4 to 9,0,1,0,1,1,0,0
1,114,Male,49,1,Harassment,None,1,1,1,0,0,0,0
1,164,Male,19,0,GBH,1 to 3,0,0,0,1,0,0,0
0,NA,Male,29,0,Affray,10 or more,0,0,0,0,0,0,0
0,NA,Male,29,0,Affray,10 or more,0,0,0,0,0,0,0
0,NA,Male,55,0,Affray,None,1,0,0,0,1,0,0
1,30,Male,19,0,Intent,None,0,0,0,1,0,0,0
1,279,Male,23,0,Intent,None,0,1,0,1,1,0,0
1,284,Male,28,0,Intent,1 to 3,1,1,0,1,1,0,0
1,60,Male,23,0,Affray,None,0,0,0,0,0,0,0
0,NA,Male,34,1,Affray,None,1,0,0,0,0,1,0
1,135,Male,35,1,Affray,1 to 3,1,1,0,0,1,1,0
0,NA,Male,56,0,Assault,None,1,0,0,0,0,1,1
1,79,Male,43,0,Affray,None,0,0,0,1,1,0,0
1,89,Male,23,0,GBH,None,1,0,0,0,1,0,0
0,NA,Male,31,0,Harassment,1 to 3,1,0,0,0,0,0,0
1,143,Male,26,0,Affray,4 to 9,1,1,0,0,1,0,0
1,139,Male,44,1,Harassment,4 to 9,1,0,1,1,0,0,0
1,115,Male,38,1,GBH,1 to 3,1,0,1,0,0,1,0
1,106,Male,32,0,Affray,None,1,1,0,0,1,0,0
1,172,Male,30,1,Affray,None,1,0,0,1,1,0,0
0,NA,Male,30,1,Assault,4 to 9,1,0,0,0,0,0,0
1,173,Female,23,0,GBH,4 to 9,0,0,0,1,1,0,0
1,229,Male,32,0,Intent,4 to 9,1,0,0,0,1,0,0
0,NA,Male,24,1,Assault,None,0,0,0,0,0,0,0
0,NA,Male,20,0,Affray,None,1,1,0,1,1,1,1
0,NA,Male,22,0,Affray,None,1,1,0,0,1,1,1
1,140,Male,43,1,Affray,None,0,0,0,0,0,0,0
1,87,Male,19,1,Affray,1 to 3,0,0,0,1,0,0,0
1,87,Male,24,1,Affray,10 or more,0,0,0,1,0,1,0
1,280,Male,21,0,Intent,10 or more,1,1,0,1,1,0,0
0,NA,Male,19,0,Assault,4 to 9,0,0,0,0,0,0,0
1,137,Male,19,1,Affray,4 to 9,1,0,0,0,0,1,0
0,NA,Male,40,0,Affray,None,1,0,0,0,1,1,1
1,55,Male,43,1,Assault,10 or more,1,0,0,0,0,0,0
1,164,Male,34,1,Affray,1 to 3,1,1,1,1,1,0,0
0,NA,Male,22,0,Affray,1 to 3,1,0,0,1,0,0,0
0,NA,Male,27,0,Affray,None,0,0,0,1,1,1,0
1,52,Male,25,0,Assault,1 to 3,1,0,0,0,0,1,0
1,140,Male,32,1,GBH,None,0,0,1,0,0,0,0
0,NA,Male,21,0,Assault,1 to 3,0,0,1,0,1,0,0
1,283,Male,31,0,Intent,4 to 9,0,0,1,1,1,0,0
0,NA,Male,23,0,Affray,None,1,0,0,0,1,1,1
0,NA,Male,31,0,Affray,1 to 3,0,0,0,0,0,1,0
1,145,Male,39,0,Affray,1 to 3,1,1,0,1,1,0,0
1,60,Male,39,1,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,48,0,Affray,1 to 3,1,0,0,0,0,1,0
0,NA,Male,50,0,Affray,None,1,0,0,0,0,0,0
1,81,Male,27,0,Affray,1 to 3,1,1,0,0,1,0,0
0,NA,Male,19,0,Affray,None,0,0,0,1,1,1,1
0,NA,Male,27,1,GBH,None,1,1,0,0,0,1,0
0,NA,Male,20,1,Affray,1 to 3,1,0,0,1,0,0,0
1,80,Male,37,1,Cruelty_Child,None,1,0,1,0,0,0,0
0,NA,Male,18,0,Affray,None,1,0,0,0,1,1,1
1,31,Male,42,0,Assault,1 to 3,1,0,1,0,0,1,0
1,284,Male,47,0,Intent,None,1,0,1,1,1,1,0
0,NA,Male,22,0,Harassment,None,0,0,0,0,0,0,1
1,226,Male,28,0,Intent,4 to 9,1,1,1,0,0,0,0
0,NA,Male,25,0,Affray,None,0,0,0,0,1,0,0
0,NA,Male,63,0,Harassment,1 to 3,1,0,0,0,0,0,0
0,NA,Male,31,0,Affray,None,0,0,0,0,1,0,0
0,NA,Male,23,0,Affray,None,0,0,0,0,0,0,0
0,NA,Male,21,1,Harassment,None,1,0,0,0,0,1,0
1,23,Male,19,0,Harassment,1 to 3,1,0,0,0,0,1,0
0,NA,Male,36,0,Harassment,None,1,0,0,0,0,1,0
0,NA,Male,18,0,Affray,None,0,0,0,0,1,0,0
0,NA,Male,46,0,Assault,4 to 9,1,0,0,0,0,0,0
0,NA,Male,38,0,Harassment,None,1,0,0,0,0,0,0
0,NA,Female,34,1,Cruelty_Child,None,1,0,0,0,0,1,1
1,89,Male,21,1,Affray,None,0,0,1,1,0,0,0
1,87,Male,20,0,Harassment,4 to 9,1,0,0,0,0,0,0
1,163,Male,27,1,GBH,None,0,1,1,1,0,0,1
0,NA,Male,48,1,Affray,None,1,0,0,1,1,1,1
0,NA,Male,30,0,Affray,None,1,0,0,0,0,1,1
1,277,Male,49,0,Intent,4 to 9,1,1,0,1,1,0,0
0,NA,Female,46,1,Harassment,1 to 3,0,0,0,0,0,0,0
0,NA,Male,24,0,Affray,None,0,1,0,0,0,0,0
1,219,Male,26,0,Affray,10 or more,0,1,0,1,1,0,0
1,82,Male,28,1,GBH,1 to 3,1,0,0,0,0,0,0
1,86,Male,20,0,GBH,None,1,0,0,0,0,0,0
0,NA,Male,43,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,30,0,Assault,1 to 3,0,0,0,0,0,1,0
0,NA,Male,22,0,Affray,None,1,0,0,0,0,1,0
1,166,Male,23,0,Affray,None,0,1,1,1,1,0,0
0,NA,Female,24,0,Assault,None,0,0,0,0,0,0,0
0,NA,Female,20,0,Assault,None,0,0,0,0,0,0,0
1,168,Male,21,1,GBH,None,0,0,0,0,1,0,0
0,NA,Male,33,1,GBH,1 to 3,0,1,0,0,0,1,0
0,NA,Male,21,0,Affray,1 to 3,0,0,0,0,1,1,0
1,57,Male,40,1,Assault,None,0,0,0,0,0,1,0
0,NA,Male,50,0,Affray,None,1,0,0,0,1,1,1
0,NA,Male,37,1,Affray,1 to 3,1,0,0,0,1,1,0
1,143,Male,22,0,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,21,0,GBH,None,1,1,0,0,0,1,0
0,NA,Male,41,0,Affray,None,1,1,0,0,0,0,0
0,NA,Male,41,0,Affray,None,1,1,0,0,0,0,0
0,NA,Male,53,1,Cruelty_Child,None,1,0,0,0,0,0,0
1,136,Male,29,0,GBH,None,1,1,0,0,1,0,0
1,313,Male,53,1,Intent,None,0,1,0,0,1,0,0
0,NA,Female,42,0,Cruelty_Child,None,0,0,0,0,1,1,1
0,NA,Male,32,1,GBH,None,0,0,0,0,0,0,1
1,84,Male,23,1,Affray,1 to 3,1,0,0,0,0,0,0
1,227,Male,32,0,Intent,1 to 3,0,0,0,0,0,0,0
1,109,Male,20,0,GBH,None,0,1,0,0,1,1,1
1,112,Male,22,0,Affray,4 to 9,1,0,0,1,1,1,0
0,NA,Male,62,1,Cruelty_Child,None,0,0,0,0,0,1,0
1,89,Male,22,0,GBH,4 to 9,0,1,1,0,0,1,0
0,NA,Female,19,1,Assault,None,1,0,0,0,0,1,0
1,307,Male,20,0,Intent,None,0,0,0,1,1,0,0
0,NA,Male,35,0,Affray,None,1,0,0,0,0,1,0
1,197,Male,53,0,Intent,None,1,0,0,0,1,0,0
1,145,Male,44,0,Affray,4 to 9,0,0,0,1,1,0,0
1,139,Male,19,0,GBH,4 to 9,1,1,0,0,0,1,0
1,144,Male,23,0,Affray,4 to 9,1,1,0,0,1,1,0
1,164,Male,43,1,Cruelty_Child,None,1,1,1,0,0,0,1
0,NA,Male,33,1,Affray,None,1,0,1,0,1,1,0
1,171,Male,30,1,GBH,None,1,1,0,0,1,0,0
1,254,Male,28,0,Intent,None,0,0,0,0,1,0,0
1,88,Male,29,0,Affray,1 to 3,1,0,0,1,1,0,0
0,NA,Male,24,0,Affray,None,1,1,0,1,1,1,1
0,NA,Male,19,0,GBH,None,1,0,0,0,0,0,0
0,NA,Female,30,0,Affray,1 to 3,1,0,0,0,0,1,0
0,NA,Male,18,0,Affray,None,1,0,0,0,0,1,0
0,NA,Male,44,0,GBH,None,0,0,0,0,0,0,1
1,135,Male,31,1,GBH,None,0,1,0,1,1,0,1
1,163,Male,31,1,GBH,1 to 3,0,1,0,1,1,0,0
1,107,Male,21,1,Affray,None,1,0,0,0,0,0,0
0,NA,Male,33,0,Affray,None,1,0,0,0,0,0,0
1,114,Male,21,0,Affray,None,1,0,0,0,0,0,0
1,173,Male,18,1,GBH,1 to 3,0,0,0,0,0,0,0
0,NA,Female,21,0,Affray,None,0,0,0,0,0,0,0
1,173,Male,25,0,GBH,1 to 3,1,1,1,1,0,1,0
1,171,Male,23,1,Affray,None,0,0,0,1,0,0,0
1,169,Male,35,0,GBH,10 or more,1,0,0,0,1,0,0
0,NA,Male,26,0,GBH,None,1,0,0,1,0,0,1
1,116,Male,24,0,Affray,1 to 3,1,0,0,1,0,0,0
1,55,Male,42,0,GBH,1 to 3,1,0,0,0,0,1,0
0,NA,Male,25,0,Harassment,1 to 3,1,0,0,0,0,0,0
1,140,Male,21,0,Affray,10 or more,0,0,0,0,1,0,0
0,NA,Male,34,0,GBH,4 to 9,0,1,0,0,0,1,0
0,NA,Male,26,1,Affray,1 to 3,1,0,0,0,0,1,0
0,NA,Male,26,1,GBH,None,1,0,0,0,1,1,0
0,NA,Male,23,0,Affray,None,1,0,0,0,0,1,0
1,82,Male,38,0,GBH,None,1,0,0,0,0,1,0
1,171,Male,27,1,GBH,1 to 3,0,1,1,0,1,0,0
0,NA,Male,21,0,Affray,None,1,1,0,0,1,1,0
0,NA,Female,24,0,Affray,10 or more,1,1,0,0,1,0,0
1,169,Male,30,0,Affray,10 or more,0,0,0,1,1,0,0
1,87,Male,30,1,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,25,0,GBH,None,1,0,0,0,1,1,1
0,NA,Male,27,0,Affray,4 to 9,0,0,0,0,0,0,0
0,NA,Female,36,0,GBH,None,1,0,0,0,1,1,1
1,53,Male,24,0,Assault,1 to 3,1,0,1,0,1,0,0
0,NA,Male,23,0,Assault,1 to 3,1,0,0,0,0,1,0
1,112,Male,43,0,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,30,0,Harassment,1 to 3,1,0,0,0,0,0,0
0,NA,Male,22,0,Affray,1 to 3,1,0,0,0,1,0,0
1,138,Male,28,1,Affray,1 to 3,0,0,0,0,0,1,0
0,NA,Male,31,0,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,24,1,GBH,4 to 9,0,1,0,0,0,1,0
0,NA,Male,54,0,Harassment,1 to 3,1,0,0,0,1,0,0
1,199,Male,33,0,Affray,None,0,0,0,0,1,0,0
1,199,Male,23,0,Affray,None,0,0,0,0,1,0,0
1,194,Male,22,0,Affray,None,0,0,0,0,1,0,0
1,89,Male,31,1,Affray,None,0,0,0,0,0,0,0
0,NA,Male,42,0,GBH,None,0,0,0,0,0,0,1
1,193,Male,33,0,Affray,None,0,0,0,0,1,0,0
1,191,Male,18,0,Affray,None,0,0,0,0,1,0,0
1,194,Male,27,0,Affray,None,0,0,0,0,1,0,0
1,167,Male,26,1,GBH,None,0,0,0,1,0,0,0
0,NA,Male,65,1,Assault,None,0,0,0,0,0,1,1
0,NA,Male,25,0,Affray,1 to 3,0,1,0,0,1,1,0
0,NA,Male,58,1,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,36,0,Affray,None,1,0,0,0,0,1,1
1,142,Male,44,0,Affray,1 to 3,1,0,1,0,1,0,0
1,166,Male,26,1,GBH,4 to 9,0,1,0,0,0,0,0
1,283,Male,22,0,Intent,4 to 9,0,1,0,1,1,0,0
1,275,Male,21,0,Intent,4 to 9,0,1,0,1,1,0,0
1,113,Male,44,1,Harassment,None,1,0,0,0,0,0,0
0,NA,Male,47,0,Affray,None,1,1,0,0,1,0,0
1,54,Male,34,1,Affray,None,1,0,0,0,1,1,0
0,NA,Male,53,0,Assault,None,0,0,0,0,0,0,0
1,137,Male,24,1,Affray,10 or more,0,1,0,0,1,0,0
1,54,Male,26,0,Affray,10 or more,0,0,1,1,0,0,0
1,165,Male,36,0,GBH,10 or more,0,0,1,1,0,0,0
1,58,Female,39,0,Harassment,10 or more,1,0,0,0,0,0,0
1,142,Male,56,1,GBH,None,1,0,0,0,1,1,1
1,140,Male,34,0,GBH,1 to 3,1,0,0,1,0,1,0
0,NA,Male,19,0,Affray,None,1,0,0,0,0,0,0
1,114,Male,21,1,GBH,1 to 3,1,1,0,0,0,0,0
1,169,Male,38,1,Affray,None,0,1,1,0,1,0,0
0,NA,Male,23,0,Affray,None,0,0,0,0,0,0,1
0,NA,Male,24,0,Affray,None,0,0,0,0,0,0,0
0,NA,Female,19,0,Assault,None,0,0,0,0,0,1,0
